,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
11826,,,,,1991-09-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,88,",,0",67,",,0",72,",,0,0800",,,,,,,,,,,,
11827,,,,,1991-09-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,86,",,0",45,",,0",61,",I,0,0800",,,,,,,,,,,,
11828,,,,,1991-09-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,78,",,0",68,",I,0",74,",,0,0800",,,,,,,,,,,,
11829,,,,,1991-09-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.93,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,77,",,0",35,",,0",50,",,0,0800",,,,,,,,,,,,
11830,,,,,1991-09-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11831,,,,,1991-09-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,60,",,0",22,",,0",37,",,0,0800",,,,,,,,,,,,
11832,,,,,1991-09-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,64,",,0",36,",,0",49,",,0,0800",,,,,,,,,,,,
11833,,,,,1991-09-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.11,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,64,",,0",49,",,0",51,",,0,0800",    1,",,0",,,,,,,,,,
11834,,,,,1991-09-25,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",1.10,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,70,",,0",24,",S,0",56,",,0,0800",,,,,,,,,,,,
11835,,,,,1991-09-26,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",2.51,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,63,",,0",42,",,0",53,",,0,0800",,,,,,,,,,,,
11836,,,,,1991-09-27,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.35,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,66,",,0",17,",,0",42,",,0,0800",,,,,,,,,,,,
11837,,,,,1991-09-28,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11838,,,,,1991-09-29,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11839,,,,,1991-09-30,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,57,",,0",9,",S,0",33,",,0,0800",,,,,,,,,,,,
11840,,,,,1991-10-01,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190998,58,",,0",29,",,0",49,",,0,0800",,,,,,,,,,,,
11841,,,,,1991-10-02,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,67,",,0",42,",,0",60,",,0,0800",,,,,,,,,,,,
11842,,,,,1991-10-03,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,77,",,0",42,",,0",55,",,0,0800",,,,,,,,,,,,
11843,,,,,1991-10-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,69,",,0",34,",,0",52,",,0,0800",,,,,,,,,,,,
11844,,,,,1991-10-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11845,,,,,1991-10-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11846,,,,,1991-10-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",1.45,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,40,",,0,0800",,,,,,,,,,,,
11847,,,,,1991-10-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,52,",,0",33,",,0",41,",,0,0800",,,,,,,,,,,,
11848,,,,,1991-10-09,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,60,",,0",19,",,0",28,",,0,0800",,,,,,,,,,,,
11849,,,,,1991-10-10,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,65,",,0",25,",,0",57,",,0,0800",,,,,,,,,,,,
11850,,,,,1991-10-11,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,65,",,0",19,",,0",45,",,0,0800",,,,,,,,,,,,
11851,,,,,1991-10-12,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.35,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11852,,,,,1991-10-13,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11853,,,,,1991-10-14,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11854,,,,,1991-10-15,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,30,",,0,0800",,,,,,,,,,,,
11855,,,,,1991-10-16,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.18,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,63,",,0",17,",,0",62,",I,0,0800",,,,,,,,,,,,
11856,,,,,1991-10-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,55,",I,0",28,",,0",43,",,0,0800",,,,,,,,,,,,
11857,,,,,1991-10-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.77,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,57,",,0",35,",,0",47,",,0,0800",,,,,,,,,,,,
11858,,,,,1991-10-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11859,,,,,1991-10-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11860,,,,,1991-10-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,26,",,0,0800",,,,,,,,,,,,
11861,,,,,1991-10-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,53,",,0",26,",,0",37,",,0,0800",,,,,,,,,,,,
11862,,,,,1991-10-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,67,",,0",35,",,0",37,",,0,0800",,,,,,,,,,,,
11863,,,,,1991-10-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,70,",,0",37,",,0",46,",,0,0800",    1,",,0",,,,,,,,,,
11864,,,,,1991-10-25,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,69,",,0",46,",,0",54,",,0,0800",    1,",,0",,,,,,,,,,
11865,,,,,1991-10-26,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11866,,,,,1991-10-27,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11867,,,,,1991-10-28,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,72,",,0",44,",,0",45,",,0,0800",,,,,,,,,,,,
11868,,,,,1991-10-29,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,56,",,0",30,",,0",33,",,0,0800",,,,,,,,,,,,
11869,,,,,1991-10-30,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,52,",,0",33,",,0",46,",,0,0800",,,,,,,,,,,,
11870,,,,,1991-10-31,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.25,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,59,",,0",33,",,0",44,",,0,0800",,,,,,,,,,,    1,",,0"
11871,,,,,1991-11-01,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.40,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190998,50,",,0",34,",,0",35,",,0,0800",,,,,,,,,,,,
11872,,,,,1991-11-02,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11873,,,,,1991-11-03,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11874,,,,,1991-11-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,37,",,0,0800",,,,,,,,,,,,
11875,,,,,1991-11-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,46,",,0",11,",,0",33,",,0,0800",,,,,,,,,,,,
11876,,,,,1991-11-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,44,",,0",12,",,0",26,",,0,0800",,,,,,,,,,,,
11877,,,,,1991-11-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,49,",,0",24,",,0",27,",I,0,0800",,,,,,,,,,,,
11878,,,,,1991-11-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,51,",,0",29,",I,0",35,",,0,0800",,,,,,,,,,,,
11879,,,,,1991-11-09,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11880,,,,,1991-11-10,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11881,,,,,1991-11-11,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",2.10,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,    1,",,0",,,    1,",,0",,,,
11882,,,,,1991-11-12,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.21,",,0,0800",,,0.0,"T,,0,",USC00190998,,,,,33,",,0,0800",,,,,,,,,,,,
11883,,,,,1991-11-13,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.03,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190998,39,",,0",33,",,0",34,",,0,0800",,,,,,,,,,,,
11884,,,,,1991-11-14,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,42,",,0",34,",,0",40,",,0,0800",,,,,,,,,,,,
11885,,,,,1991-11-15,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,53,",,0",26,",,0",28,",,0,0800",,,,,,,,,,,,
11886,,,,,1991-11-16,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.05,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11887,,,,,1991-11-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11888,,,,,1991-11-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,30,",,0,0800",,,,,,,,,,,,
11889,,,,,1991-11-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,52,",,0",30,",,0",40,",,0,0800",,,,,,,,,,,,
11890,,,,,1991-11-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,69,",,0",38,",,0",40,",,0,0800",,,,,,,,,,,,
11891,,,,,1991-11-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,71,",,0",40,",,0",50,",,0,0800",,,,,,,,,,,,
11892,,,,,1991-11-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.90,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,62,",,0",47,",,0",47,",,0,0800",,,,,,,,,,,,
11893,,,,,1991-11-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",1.20,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11894,,,,,1991-11-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.10,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11895,,,,,1991-11-25,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.40,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,30,",,0,0800",,,,,,,,,,,,
11896,,,,,1991-11-26,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,42,",,0",28,",,0",29,",,0,0800",,,,,,,,,,,,
11897,,,,,1991-11-27,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,38,",,0",16,",,0",17,",,0,0800",,,,,,,,,,,,
11898,,,,,1991-11-28,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11899,,,,,1991-11-29,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,38,",,0,0800",,,,,,,,,,,,
11900,,,,,1991-11-30,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11901,,,,,1991-12-01,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190998,,,,,,,,,,,,,,,,,,
11902,,,,,1991-12-02,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,45,",,0,0800",,,,,,,,,,,,
11903,,,,,1991-12-03,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.50,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,47,",,0",27,",,0",32,",,0,0800",,,,,,,,,,,,
11904,,,,,1991-12-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.80,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,35,",,0",27,",,0",30,",,0,0800",,,,,,,,,,,,
11905,,,,,1991-12-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,35,",,0",15,",,0",15,",,0,0800",,,,,,,,,,,,
11906,,,,,1991-12-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.19,",,0,0800",2.1,",,0,",2.0,",,0,",USC00190998,26,",,0",15,",,0",26,",,0,0800",    1,",,0",,,,,,,,,,
11907,,,,,1991-12-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.01,",,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190998,,,,,,,,,,,,,,,,,,
11908,,,,,1991-12-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11909,,,,,1991-12-09,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190998,,,,,50,",,0,0800",,,,,,,,,,,,
11910,,,,,1991-12-10,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.19,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,59,",,0",35,",,0",35,",,0,0800",,,,,,,,,,,,
11911,,,,,1991-12-11,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,45,",,0",24,",,0",26,",,0,0800",,,,,,,,,,,,
11912,,,,,1991-12-12,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,51,",,0",26,",,0",27,",,0,0800",,,,,,,,,,,,
11913,,,,,1991-12-13,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,52,",,0",26,",,0",51,",,0,0800",    1,",,0",,,,,,,,,,
11914,,,,,1991-12-14,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.20,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11915,,,,,1991-12-15,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.30,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11916,,,,,1991-12-16,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,18,",,0,0800",,,,,,,,,,,,
11917,,,,,1991-12-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.01,",,0,0800",,,0.0,"T,,0,",USC00190998,27,",,0",7,",,0",7,",,0,0800",,,,,,,,,,,,
11918,,,,,1991-12-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.18,",,0,0800",2.1,",,0,",2.0,",,0,",USC00190998,22,",,0",5,",,0",5,",,0,0800",,,,,,,,,,,,
11919,,,,,1991-12-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",2.0,",,0,",USC00190998,31,",,0",4,",,0",7,",,0,0800",,,,,,,,,,,,
11920,,,,,1991-12-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",2.0,",,0,",USC00190998,24,",,0",4,",,0",7,",,0,0800",,,,,,,,,,,,
11921,,,,,1991-12-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.02,",,0,0800",0.2,",,0,",2.0,",,0,",USC00190998,,,,,,,,,,,,,,,,,,
11922,,,,,1991-12-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190998,,,,,,,,,,,,,,,,,,
11923,,,,,1991-12-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190998,,,,,22,",,0,0800",,,,,,,,,,,,
11924,,,,,1991-12-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190998,43,",,0",22,",,0",24,",,0,0800",,,,,,,,,,,,
11925,,,,,1991-12-25,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",1.0,",,0,",USC00190998,,,,,,,,,,,,,,,,,,
11926,,,,,1991-12-26,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11927,,,,,1991-12-27,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,19,",,0,0800",,,,,,,,,,,,
11928,,,,,1991-12-28,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11929,,,,,1991-12-29,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11930,,,,,1991-12-30,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.40,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,30,",,0,0800",,,,,,,,,,,,
11931,,,,,1991-12-31,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.05,",,0,0800",0.5,",,0,",0.0,"T,,0,",USC00190998,35,",,0",12,",,0",13,",,0,0800",,,,,,,,,,,,
11932,,,,,1992-01-01,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,,,,,,,,,,,,,,
11933,,,,,1992-01-02,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,,,,,21,",,0,0800",,,,,,,,,,,,
11934,,,,,1992-01-03,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"T,,0,",USC00190998,42,",,0",21,",,0",32,",,0,0800",,,,,,,,,,,,
11935,,,,,1992-01-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,,,,,,,,,,,,,,,,,,
11936,,,,,1992-01-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.40,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,,,,,,,,,,,,,,,,,,
11937,,,,,1992-01-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,,,,,35,",,0,0800",,,,,,,,,,,,
11938,,,,,1992-01-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,43,",,0",31,",,0",31,",,0,0800",,,,,,,,,,,,
11939,,,,,1992-01-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190998,44,",,0",24,",,0",24,",,0,0800",,,,,,,,,,,,
